id,keyword,location,text,target,urgency,processed_text,keyword_feature,location_feature
11110,windstorm,"Alberta, Canada","From what I've seen with other RW boycotts, this too will be nothing more than a sneeze in a windstorm.",0,low,from what i ve seen with other rw boycotts  this too will be nothing more than a sneeze in a windstorm,MED_windstorm,normal_location
11111,windstorm,,"#KincadeFire rages on as huge, 'historic' windstorm approaches. reports https://t.co/SQSu5NaQhU https://t.co/Bemsxy…",1,medium,kincadefire rages on as huge   historic  windstorm approaches  reports https   t co sqsu naqhu https   t co bemsxy,MED_windstorm,no_location
11112,windstorm,,*UPDATE* on the explosive cyclogenesis / bomb cyclone #BRENDAN west of #Ireland – RED warning issued for extremely dan…,1,medium,update  on the explosive cyclogenesis   bomb cyclone  brendan west of  ireland   red warning issued for extremely dan,MED_windstorm,no_location
11113,windstorm,Europe,"A powerful North Atlantic windstorm with violent hurricane-force winds and major waves, smashing the huge cliffs on… https://t.co/HRsq8glJS4",1,medium,a powerful north atlantic windstorm with violent hurricane force winds and major waves  smashing the huge cliffs on  https   t co hrsq gljs,MED_windstorm,normal_location
11114,windstorm,,The windstorm graphic for tomorrow's unnamed system has been updated. The effects are expected to remain the same with 50-60mph…,1,medium,the windstorm graphic for tomorrow s unnamed system has been updated  the effects are expected to remain the same with      mph,MED_windstorm,no_location
11115,windstorm,"BC, Canada",Stanley Park storm is where the bar is at for windstorm (10). So using that as point of reference what we…,1,medium,stanley park storm is where the bar is at for windstorm       so using that as point of reference what we,MED_windstorm,normal_location
11116,windstorm,Vancouver BC,Stanley Park storm is where the bar is at for windstorm (10). So using that as point of reference w… https://t.co/CHVCboBamv,1,medium,stanley park storm is where the bar is at for windstorm       so using that as point of reference w  https   t co chvcbobamv,MED_windstorm,normal_location
11117,windstorm,"Ile-de-France, France",10-meter wind gusts animation over western Europe through the next 42 hours - a violent windstorm blasts in from the w…,1,medium,meter wind gusts animation over western europe through the next    hours   a violent windstorm blasts in from the w,MED_windstorm,normal_location
11118,windstorm,"State College, PA","Rain and high-elevation snow showers can continue across northern Scotland on Wednesday; otherwise, a brief break i… https://t.co/TUOn6fdI7Q",1,medium,rain and high elevation snow showers can continue across northern scotland on wednesday  otherwise  a brief break i  https   t co tuon fdi q,MED_windstorm,normal_location
11119,windstorm,,"Much like his hair in a windstorm, he should have known but couldn’t keep it under control https://t.co/O7191I8Ncr",0,low,much like his hair in a windstorm  he should have known but couldn t keep it under control https   t co o    i ncr,MED_windstorm,no_location
11120,windstorm,"Olympic Peninsula, WA","In the wake of a storm that brought showers and gusty winds to the United Kingdom this weekend, an unsettled pattern w…",1,medium,in the wake of a storm that brought showers and gusty winds to the united kingdom this weekend  an unsettled pattern w,MED_windstorm,normal_location
11121,windstorm,"Staten Island, NY, USA",A dangerous #windstorm for #Ireland and #Scotland as yet another monster #cyclone (below 940 mbar) develops over the N…,1,medium,a dangerous  windstorm for  ireland and  scotland as yet another monster  cyclone  below     mbar  develops over the n,MED_windstorm,normal_location
11122,windstorm,,Another so called protection for older workers that won't be worth a fart i… https://t.co/lu7crFlg7h,0,low,another so called protection for older workers that won t be worth a fart i  https   t co lu crflg h,MED_windstorm,no_location
11123,windstorm,"State College, PA","In the wake of a storm that brought showers and gusty winds to the United Kingdom this weekend, an unsettled patter… https://t.co/Eq2a5eJ8wu",1,medium,in the wake of a storm that brought showers and gusty winds to the united kingdom this weekend  an unsettled patter  https   t co eq a ej wu,MED_windstorm,normal_location
11124,windstorm,"State College, PA","Rain and high-elevation snow showers can continue across northern Scotland on Wednesday; otherwise, a brief break i… https://t.co/9NGOYAuYni",1,medium,rain and high elevation snow showers can continue across northern scotland on wednesday  otherwise  a brief break i  https   t co  ngoyauyni,MED_windstorm,normal_location
11125,windstorm,"6900 Alma,190, Plano, TX 75023",New Policy Contracts Now in Effect at Texas Windstorm Insurer Texas’ insurer of last resort for wind and hail alon… https://t.co/V1nB7JHijE,0,low,new policy contracts now in effect at texas windstorm insurer texas  insurer of last resort for wind and hail alon  https   t co v nb jhije,MED_windstorm,normal_location
11126,windstorm,,"From what I've seen with other RW boycotts, this too will be nothing more than a sneeze in a windstorm.",0,low,from what i ve seen with other rw boycotts  this too will be nothing more than a sneeze in a windstorm,MED_windstorm,no_location
11127,windstorm,,Violent windstorm? What it means? Here is a powerful North Atlantic windstorm that delivered violent hurricane-force w…,1,medium,violent windstorm  what it means  here is a powerful north atlantic windstorm that delivered violent hurricane force w,MED_windstorm,no_location
11128,windstorm,"Ohio, USA",Typical trump employee - ill equipped to deal with life and perpetually lost like a fart in a windstorm.,0,low,typical trump employee   ill equipped to deal with life and perpetually lost like a fart in a windstorm,MED_windstorm,normal_location
11129,windstorm,"New South Wales, Australia","Our poor BBQ. Not only did the windstorm blow away the cover, it is now covered in snow that has crusted over due to o…",1,medium,our poor bbq  not only did the windstorm blow away the cover  it is now covered in snow that has crusted over due to o,MED_windstorm,normal_location
11130,windstorm,"Denver, Colorado",Five-year-old Lucille has been through a lot in the last week. Her owner says she got out of the house in a windsto… https://t.co/beu1Ciasin,1,medium,five year old lucille has been through a lot in the last week  her owner says she got out of the house in a windsto  https   t co beu ciasin,MED_windstorm,normal_location
11131,windstorm,"Victoria, B.C.","""Pacheedaht"" means ""Children of the Sea Foam"" and we saw sea foam everywhere around Botanical Beach yesterday. An eagle al…",0,low,pacheedaht  means  children of the sea foam  and we saw sea foam everywhere around botanical beach yesterday  an eagle al,MED_windstorm,normal_location
11132,windstorm,"Ridgway, PA",2 seconds. Why is she singing through her nose? And why did she not trim nose hair first. You can hear… https://t.co/AdZYecr7tZ,0,low,seconds  why is she singing through her nose  and why did she not trim nose hair first  you can hear  https   t co adzyecr tz,MED_windstorm,normal_location
11133,windstorm,California,Winter in NorCal is just Autumn Lite where it gets really crisp and cold and it rains and a windstorm finally knock… https://t.co/EQJJflfJZc,1,medium,winter in norcal is just autumn lite where it gets really crisp and cold and it rains and a windstorm finally knock  https   t co eqjjflfjzc,MED_windstorm,high_risk_location
11134,windstorm,"Penzance, Cornwall ",Windstorm: 'Level 2' for TUESDAY. Associated with a small-scale developing low pressure feature which will cross the UK…,1,medium,windstorm   level    for tuesday  associated with a small scale developing low pressure feature which will cross the uk,MED_windstorm,normal_location
11135,windstorm,"Austin, Texas","I’m grateful to the Speaker for appointing me to the Windstorm Insurance Legislative Oversight Board. Our district, an…",0,low,i m grateful to the speaker for appointing me to the windstorm insurance legislative oversight board  our district  an,MED_windstorm,high_risk_location
11136,windstorm,,13 Feb 1989 Scottish windstorm. Record low-level wind speeds at the British Isles by that date.,1,medium,feb      scottish windstorm  record low level wind speeds at the british isles by that date,MED_windstorm,no_location
11137,windstorm,URUGUAY,There won't be much of a break across the southern U.K. as another storm system will race into the region on Tuesday. This…,1,medium,there won t be much of a break across the southern u k  as another storm system will race into the region on tuesday  this,MED_windstorm,normal_location
11138,windstorm,"State College, PA",There won't be much of a break across the southern U.K. as another storm system will race into the region on Tuesda… https://t.co/Mbr5gVIV59,1,medium,there won t be much of a break across the southern u k  as another storm system will race into the region on tuesda  https   t co mbr gviv,MED_windstorm,normal_location
11139,windstorm,"Kelowna, B.C.","Our poor BBQ. Not only did the windstorm blow away the cover, it is now covered in snow that has crusted over due t… https://t.co/DmgHfuBtCL",1,medium,our poor bbq  not only did the windstorm blow away the cover  it is now covered in snow that has crusted over due t  https   t co dmghfubtcl,MED_windstorm,normal_location
11140,windstorm,"Saanich, British Columbia","""Pacheedaht"" means ""Children of the Sea Foam"" and we saw sea foam everywhere around Botanical Beach yesterday. An e… https://t.co/HlUCJC8vP7",0,low,pacheedaht  means  children of the sea foam  and we saw sea foam everywhere around botanical beach yesterday  an e  https   t co hlucjc vp,MED_windstorm,normal_location
11141,wounded,Venus😂😂😂😂,At least 11 people were killed and 12 others wounded in rain and snow-related incidents in two districts of Azad Jammu and…,1,medium,at least    people were killed and    others wounded in rain and snow related incidents in two districts of azad jammu and,LOW_wounded,normal_location
11142,wounded,"Lahore, Pakistan",At least 11 people were killed and 12 others wounded in rain and snow-related incidents in two districts of Azad Ja… https://t.co/Mfk1h2WwAs,1,medium,at least    people were killed and    others wounded in rain and snow related incidents in two districts of azad ja  https   t co mfk h wwas,LOW_wounded,normal_location
11143,wounded,,Did Prince Harry run away from his duty to his country when he fought in Afghanistan? To his duty w… https://t.co/xDmHeGXW1g,0,low,did prince harry run away from his duty to his country when he fought in afghanistan  to his duty w  https   t co xdmhegxw g,LOW_wounded,no_location
11144,wounded,England,people speaking people speaking out about out about mass wounded koalas slaughtered &amp; kang…,0,low,people speaking people speaking out about out about mass wounded koalas slaughtered  amp  kang,LOW_wounded,normal_location
